idx,Word,Lemma,embedding_source,embedding_lookup,vector_norm_raw
61593,missionary,missionary,Word,missionary,3.4343002256440682
61595,missions,mission,Word,missions,3.1798050037154675
61627,mist,mist,Word,mist,3.157187861119964
61636,misted,mist,Word,misted,3.2348660983031206
61637,mister,mister,Word,mister,3.097895722250177
61640,mistiest,misty,Lemma,misty,3.050389169029151
61647,misting,mist,Lemma,mist,3.157187861119964
61660,mistress,mistress,Word,mistress,3.4874097324246
61661,mistresses,mistress,Lemma,mistress,3.4874097324246
61671,mists,mist,Word,mists,3.5616298122074603
61672,misty,misty,Word,misty,3.050389169029151
61717,mix,mix,Word,mix,2.350882759454872
61720,mixer,mixer,Word,mixer,3.380565507501947
61721,mixers,mixer,Word,mixers,3.364346000903993
61722,mixes,mix,Lemma,mix,2.350882759454872
61723,mixing,mix,Word,mixing,2.6680464726803987
61724,mixture,mixture,Word,mixture,2.7307116129578866
61725,mixtures,mixture,Word,mixtures,3.2692956292026394
61745,moan,moan,Word,moan,3.019222713737554
61746,moaned,moan,Word,moaned,3.030380218789392
61749,moaning,moan,Lemma,moan,3.019222713737554
61750,moans,moan,Word,moans,2.84631445441065
61755,mob,mob,Word,mob,3.002888628139993
61757,mobbed,mob,Lemma,mob,3.002888628139993
61758,mobbing,mob,Lemma,mob,3.002888628139993
61761,mobile,mobile,Word,mobile,2.488860202858712
61762,mobiles,mobile,Lemma,mobile,2.488860202858712
61763,mobility,mobility,Word,mobility,3.0284100179828286
61771,mobs,mob,Word,mobs,3.359933793200835
61778,mock,mock,Word,mock,2.8344334928314976
61779,mocked,mock,Word,mocked,2.9168776781828596
61784,mocking,mock,Word,mocking,2.7088163697002705
61788,mocks,mock,Lemma,mock,2.8344334928314976
61796,mode,mode,Word,mode,3.0785000213943308
61797,model,model,Word,model,2.350923049768646
61798,modeled,model,Word,modeled,2.8947387791502477
61802,modelled,model,Lemma,model,2.350923049768646
61805,modelling,model,Lemma,model,2.350923049768646
61806,models,model,Word,models,2.786236748224824
61808,moderate,moderate,Word,moderate,2.731649731789017
61809,moderated,moderate,Lemma,moderate,2.731649731789017
61812,moderates,moderate,Word,moderates,3.3607594507735232
61813,moderating,moderate,Word,moderating,3.1687074318171162
61814,moderation,moderation,Word,moderation,3.4127466942074185
61815,moderations,moderation,Lemma,moderation,3.4127466942074185
61820,modern,modern,Word,modern,2.362798706123315
61836,moderns,modern,Word,moderns,3.177758983525703
61837,modes,mode,Word,modes,3.7334765369023506
61838,modest,modest,Word,modest,2.417928385934146
61840,modesty,modesty,Word,modesty,3.4105228501236384
61845,modifications,modification,Word,modifications,2.9974864928724805
61846,modified,modify,Word,modified,2.4990174735646753
61849,modifies,modify,Word,modifies,3.2052013655797715
61850,modify,modify,Word,modify,2.6791181463947003
61851,modifying,modify,Word,modifying,2.6541143474717006
61870,module,module,Word,module,3.052668657663118
61871,modules,module,Word,modules,3.131695478201892
61899,moist,moist,Word,moist,3.749732221002425
61906,moistest,moist,Lemma,moist,3.749732221002425
61909,moisture,moisture,Word,moisture,4.117479248762172
61937,mole,mole,Word,mole,3.3142824306083316
61940,molecule,molecule,Word,molecule,4.051120132434097
61941,molecules,molecule,Word,molecules,4.1928474736978805
61944,moles,mole,Lemma,mole,3.3142824306083316
61981,molten,molten,Word,molten,3.595966970267527
61989,moment,moment,Word,moment,2.381036782459324
61993,momentary,momentary,Word,momentary,2.9173647926055404
61998,moments,moment,Word,moments,2.8518136939889884
61999,momentum,momentum,Word,momentum,3.351029578256593
62000,momentums,momentum,Lemma,momentum,3.351029578256593
62026,monasteries,monastery,Word,monasteries,4.133363428284754
62027,monastery,monastery,Word,monastery,3.5509171885866375
62048,monetary,monetary,Word,monetary,3.0746576723208277
62054,money,money,Word,money,2.4559733235744607
62071,moneys,money,Word,moneys,3.239024335932737
62097,monies,money,Lemma,money,2.4559733235744607
62106,monitor,monitor,Word,monitor,2.979565895180499
62107,monitored,monitor,Word,monitored,3.1618213841697216
62109,monitoring,monitor,Word,monitoring,2.887092638650874
62110,monitors,monitor,Word,monitors,3.070306039391279
62113,monk,monk,Word,monk,3.560822140947948
62114,monkey,monkey,Word,monkey,2.7532680566335723
62116,monkeys,monkey,Word,monkeys,3.133090889413528
62121,monks,monk,Word,monks,3.651498825387109
62270,monster,monster,Word,monster,2.573292418827487
62271,monsters,monster,Word,monsters,3.1371012169888153
62276,monstrous,monstrous,Word,monstrous,2.525169316701103
62295,month,month,Word,month,2.153279213215556
62299,months,month,Word,months,2.4011129657903623
62311,monument,monument,Word,monument,3.334621382375025
62312,monumental,monumental,Word,monumental,2.6312514837703347
62316,monuments,monument,Word,monuments,3.354876958011803
62325,mood,mood,Word,mood,3.088282591529179
62330,moods,mood,Word,moods,3.408831349559815
62331,moody,moody,Word,moody,2.9964953929525175
62335,moon,moon,Word,moon,3.2365975783060232
62343,mooned,moon,Lemma,moon,3.2365975783060232
62351,mooning,moon,Lemma,moon,3.2365975783060232
62354,moonlight,moonlight,Word,moonlight,3.1255870345177215
62355,moonlighted,moonlight,Lemma,moonlight,3.1255870345177215
62358,moonlighting,moonlight,Lemma,moonlight,3.1255870345177215
62359,moonlights,moonlight,Lemma,moonlight,3.1255870345177215
62363,moons,moon,Word,moons,3.4353288428892323
62408,mop,mop,Word,mop,3.321343944204571
62415,mopped,mop,Word,mopped,3.4364480630143377
62418,mopping,mop,Word,mopping,3.583545302677902
62419,mops,mop,Word,mops,3.5004043163772276
62427,morale,morale,Word,morale,3.687164375080243
62433,moralities,morality,Word,moralities,2.8697274899986063
62434,morality,morality,Word,morality,3.0004671184497065
62443,morals,moral,Word,morals,3.188095703238753
62495,morning,morning,Word,morning,2.346499427295576
62497,mornings,morning,Word,mornings,3.0553737966229795
62544,mortal,mortal,Word,mortal,2.99905137128822
62545,mortality,mortality,Word,mortality,3.5359556532746
62547,mortals,mortal,Word,mortals,3.1955676505906134
62548,mortar,mortar,Word,mortar,3.7607863160266986
62551,mortared,mortar,Word,mortared,4.165656704711571
62552,mortaring,mortar,Word,mortaring,2.3812314822311507
62553,mortars,mortar,Word,mortars,4.0067005515762695
62555,mortgage,mortgage,Word,mortgage,3.3291452978544744
62556,mortgaged,mortgage,Lemma,mortgage,3.3291452978544744
62559,mortgages,mortgage,Word,mortgages,3.955703508065266
62560,mortgaging,mortgage,Lemma,mortgage,3.3291452978544744
62582,mosaic,mosaic,Word,mosaic,3.0201428160649786
62583,mosaics,mosaic,Word,mosaics,3.3453659135140588
62601,mosque,mosque,Word,mosque,3.809505968497179
62602,mosques,mosque,Word,mosques,3.7864092630722777
62603,mosquito,mosquito,Word,mosquito,3.8096448557809928
62604,mosquitoes,mosquito,Word,mosquitoes,4.308712753147252
62605,mosquitos,mosquito,Lemma,mosquito,3.8096448557809928
62625,moth,moth,Word,moth,3.4663093555959565
62629,mother,mother,Word,mother,2.566783654061923
62632,mothered,mother,Word,mothered,3.3940026937286065
62636,mothering,mother,Lemma,mother,2.566783654061923
62642,mothers,mother,Word,mothers,2.7972017334219412
62649,moths,moth,Word,moths,3.479428798282246
62654,motion,motion,Word,motion,3.143633716404944
62656,motioned,motion,Word,motioned,3.834735527453749
62657,motioning,motion,Word,motioning,3.446293856440755
62658,motionless,motionless,Word,motionless,3.9709448126848774
62661,motions,motion,Word,motions,3.288814931363408
62662,motivate,motivate,Word,motivate,2.804793352692171
62663,motivated,motivate,Word,motivated,2.8191284773292655
62664,motivates,motivate,Word,motivates,3.2097935586476827
62665,motivating,motivate,Word,motivating,2.8480380504392837
62670,motive,motive,Word,motive,3.9395586085382788
62672,motives,motive,Word,motives,3.217779495908939
62675,motor,motor,Word,motor,2.769810689081307
62689,motored,motor,Lemma,motor,2.769810689081307
62702,motors,motor,Word,motors,3.045074111249449
62711,motto,motto,Word,motto,3.3922186703329635
62712,mottoes,motto,Lemma,motto,3.3922186703329635
62736,mound,mound,Word,mound,3.716424703430582
62737,mounded,mound,Word,mounded,3.4337363768921105
62738,mounds,mound,Word,mounds,3.0425118036305023
62742,mountain,mountain,Word,mountain,2.990923759297438
62747,mountainous,mountainous,Word,mountainous,3.22277275640166
62749,mountains,mountain,Word,mountains,3.1136919169449793
62756,mounted,mount,Word,mounted,2.89921542510241
62761,mounting,mount,Word,mounting,2.6832724848787524
62763,mounts,mount,Word,mounts,3.007209494959354
62773,mouse,mouse,Word,mouse,3.203047116521682
62774,moused,mouse,Lemma,mouse,3.203047116521682
62778,mouses,mouse,Lemma,mouse,3.203047116521682
62786,mousing,mouse,Lemma,mouse,3.203047116521682
62793,mouth,mouth,Word,mouth,3.2320264540938917
62795,mouthed,mouth,Word,mouthed,3.2493839072052038
62796,mouthful,mouthful,Word,mouthful,3.093032800091812
62797,mouthfuls,mouthful,Lemma,mouthful,3.093032800091812
62798,mouthing,mouth,Word,mouthing,3.0799750855508883
62802,mouthpiece,mouthpiece,Word,mouthpiece,3.4196360046729857
62803,mouthpieces,mouthpiece,Word,mouthpieces,3.411949890584488
62804,mouths,mouth,Word,mouths,3.3234380141951263
62814,move,move,Word,move,2.1051067157647663
62816,moved,move,Word,moved,2.4034584835011765
62817,movement,movement,Word,movement,2.548787673975084
62818,movements,movement,Word,movements,2.983701818292327
62820,movers,mover,Word,movers,3.4070671551151257
62821,moves,move,Word,moves,2.3929997806562713
62822,movie,movie,Word,movie,2.665808009421929
62825,movies,movie,Word,movies,2.991394189674414
62826,moving,move,Word,moving,2.3706211876787946
62828,mow,mow,Word,mow,3.409081896615699
62829,mowed,mow,Word,mowed,3.4100173918028704
62832,mowing,mow,Lemma,mow,3.409081896615699
62833,mown,mow,Lemma,mow,3.409081896615699
62834,mows,mow,Lemma,mow,3.409081896615699
62875,mud,mud,Word,mud,3.203061687271661
62876,mudded,mud,Lemma,mud,3.203061687271661
62877,muddied,muddy,Word,muddied,3.3808154472124055
62879,muddies,muddy,Lemma,muddy,2.9487469068805976
62890,muddy,muddy,Word,muddy,2.9487469068805976
62891,muddying,muddy,Lemma,muddy,2.9487469068805976
62902,muds,mud,Lemma,mud,3.203061687271661
62921,muffled,muffle,Word,muffled,3.2308727307455927
62929,mug,mug,Word,mug,3.1867077905565218
62930,mugged,mug,Word,mugged,3.367969114484878
62936,mugging,mug,Lemma,mug,3.1867077905565218
62941,mugs,mug,Word,mugs,2.952385117450138
62962,mule,mule,Word,mule,3.3065698389504674
62963,mules,mule,Word,mules,3.499219053570044
63057,multiple,multiple,Word,multiple,2.402248120545567
63058,multiples,multiple,Lemma,multiple,2.402248120545567
63093,multitude,multitude,Word,multitude,2.362196566937806
63094,multitudes,multitude,Word,multitudes,2.641472430930328
63108,mumbled,mumble,Word,mumbled,3.5078901638757003
63110,mumbling,mumble,Word,mumbling,3.1139978066479204
63118,mummies,mummy,Word,mummies,4.192865895844022
63129,mums,mum,Lemma,mum,3.183271107558169
63134,munching,munch,Word,munching,3.2147649118846506
63145,municipal,municipal,Word,municipal,2.8310069202970967
63169,murder,murder,Word,murder,3.3668843219898097
63170,murdered,murder,Word,murdered,3.259171360449362
63171,murderer,murderer,Word,murderer,3.343710036069274
63173,murderers,murderer,Word,murderers,3.203428810818477
63176,murdering,murder,Word,murdering,3.83169459900055
63177,murderous,murderous,Word,murderous,2.7260100971793833
63180,murders,murder,Word,murders,3.743384036614774
63189,murky,murky,Word,murky,3.1444156650157375
63190,murmur,murmur,Word,murmur,3.418448983481899
63191,murmured,murmur,Word,murmured,3.2797614899030645
63192,murmuring,murmur,Word,murmuring,2.973255695207396
63194,murmurs,murmur,Lemma,murmur,3.418448983481899
63208,muscle,muscle,Word,muscle,3.2012986350522836
63209,muscled,muscle,Word,muscled,2.9452248759630475
63212,muscles,muscle,Word,muscles,3.6206829966020355
63213,muscling,muscle,Lemma,muscle,3.2012986350522836
63218,muscular,muscular,Word,muscular,2.9588131823701507
63224,mused,muse,Word,mused,2.6867138751031607
63227,museum,museum,Word,museum,3.0516569641205438
63228,museums,museum,Word,museums,3.2845780110874108
63237,mushroom,mushroom,Word,mushroom,2.8882499330951443
63238,mushroomed,mushroom,Lemma,mushroom,2.8882499330951443
63239,mushrooming,mushroom,Word,mushrooming,2.989047962424959
63240,mushrooms,mushroom,Word,mushrooms,3.2281785961846294
63243,music,music,Word,music,2.6198799793380525
63245,musical,musical,Word,musical,2.816829113421607
63250,musicals,musical,Word,musicals,3.707655469112623
63251,musician,musician,Word,musician,3.0650384600365412
63253,musicians,musician,Word,musicians,3.0009623105932657
63273,muskets,musket,Word,muskets,4.177009005308073
63305,must,must,Word,must,2.3503749952604176
63317,mustard,mustard,Word,mustard,3.418176290785782
63318,muster,muster,Word,muster,2.960862073644705
63319,mustered,muster,Word,mustered,3.204606201791624
63320,mustering,muster,Word,mustering,3.0127323549755483
63321,musters,muster,Lemma,muster,2.960862073644705
63340,mutation,mutation,Word,mutation,3.969162344532376
63342,mutations,mutation,Word,mutations,4.284985764970894
63344,mute,mute,Word,mute,2.9833929469318674
63350,mutes,mute,Lemma,mute,2.9833929469318674
63360,muting,mute,Lemma,mute,2.9833929469318674
63369,mutter,mutter,Word,mutter,3.2968389869781687
63370,muttered,mutter,Word,muttered,3.2180413140414403
63373,muttering,mutter,Word,muttering,3.099455940645301
63374,mutters,mutter,Word,mutters,3.455441250830555
63375,mutton,mutton,Word,mutton,3.6111320160523666
63380,mutual,mutual,Word,mutual,2.982400378574861
63392,muzzle,muzzle,Word,muzzle,3.3257244658692535
63393,muzzled,muzzle,Lemma,muzzle,3.3257244658692535
63395,muzzles,muzzle,Word,muzzles,3.737977213488517
63443,myriad,myriad,Word,myriad,2.3070524144739517
63444,myriads,myriad,Lemma,myriad,2.3070524144739517
63456,mysteries,mystery,Word,mysteries,3.5512740304778303
63457,mysterious,mysterious,Word,mysterious,2.8342683285393147
63460,mystery,mystery,Word,mystery,3.0451626876603184
63462,mystical,mystical,Word,mystical,3.0126588244711097
63476,myth,myth,Word,myth,3.1087075783962166
63483,mythologies,mythology,Word,mythologies,3.5630248598815464
63487,mythology,mythology,Word,mythology,3.2575354969648873
63489,myths,myth,Word,myths,3.599688677265144
63533,nail,nail,Word,nail,2.950523449285627
63536,nailed,nail,Word,nailed,2.6036579565752267
63538,nailing,nail,Word,nailing,2.7315385493286315
63539,nails,nail,Word,nails,2.9035997232066197
63546,naive,naive,Word,naive,2.823475708150118
63553,naked,naked,Word,naked,3.251096617466935
63562,name,name,Word,name,2.5055482283201695
63565,named,name,Word,named,2.593443821069662
63572,nameless,nameless,Word,nameless,2.709321355054736
63578,names,name,Word,names,2.7323880612586526
63585,naming,name,Word,naming,2.885559280564839
63604,nap,nap,Word,nap,3.3924802315451856
63613,napkin,napkin,Word,napkin,3.695545963073286
63614,napkins,napkin,Word,napkins,3.593341142297092
63621,napped,nap,Word,napped,3.4191617944524193
63627,naps,nap,Word,naps,3.9379429853997796
63647,narcotics,narcotic,Word,narcotics,3.520625415939121
63664,narration,narration,Word,narration,3.420866577669465
63665,narrations,narration,Lemma,narration,3.420866577669465
63666,narrative,narrative,Word,narrative,2.8899989933207704
63667,narratives,narrative,Word,narratives,3.091034981634073
63670,narrow,narrow,Word,narrow,2.649317544329566
63672,narrowed,narrow,Word,narrowed,3.4129109421355306
63675,narrowing,narrow,Word,narrowing,2.8771748855464656
63678,narrows,narrow,Word,narrows,3.9907604291045846
63684,nasal,nasal,Word,nasal,3.439818654036474
63693,nasals,nasal,Lemma,nasal,3.439818654036474
63710,nasty,nasty,Word,nasty,2.6029600064544183
63722,nation,nation,Word,nation,2.306157948495481
63724,national,national,Word,national,2.156406817906324
63732,nationalities,nationality,Lemma,nationality,3.5864197641853046
63733,nationality,nationality,Word,nationality,3.5864197641853046
63741,nationals,national,Word,nationals,3.207124171732146
63747,native,native,Word,native,2.7221458895901107
63749,natives,native,Word,natives,2.8920541652376106
63768,natural,natural,Word,natural,2.4292027539633776
63770,naturalist,naturalist,Word,naturalist,3.9475811937760796
63773,naturalists,naturalist,Lemma,naturalist,3.9475811937760796
63779,naturally,naturally,Word,naturally,2.113744353123291
63781,naturals,natural,Lemma,natural,2.4292027539633776
63783,nature,nature,Word,nature,2.3703838554465158
63786,natures,nature,Word,natures,3.15013833617034
63801,naughty,naughty,Word,naughty,3.0130119719080706
63805,nausea,nausea,Word,nausea,3.9701087754679247
63822,naval,naval,Word,naval,3.3986035096398046
63828,navies,navy,Lemma,navy,3.3376208654021124
63835,navigation,navigation,Word,navigation,3.423086772951526
63886,neat,neat,Word,neat,2.9198228400783717
63907,necessary,necessary,Word,necessary,2.261079324843362
63913,necessities,necessity,Word,necessities,3.268199920798068
63918,necessity,necessity,Word,necessity,2.503724561333941
63919,neck,neck,Word,neck,2.9524314970484355
63927,necking,neck,Word,necking,3.2280356900987264
63928,necklace,necklace,Word,necklace,3.633442984635951
63929,necklaces,necklace,Word,necklaces,3.421545137057886
63935,necks,neck,Word,necks,3.594843539656547
63966,needed,need,Word,needed,2.212728134714464
63975,needing,need,Word,needing,2.5108290293048054
63976,needle,needle,Word,needle,3.2358098456354503
63978,needled,needle,Word,needled,3.273005689851398
63983,needles,needle,Word,needles,3.6730588809185005
63990,needling,needle,Lemma,needle,3.2358098456354503
63992,needs,need,Word,needs,2.406194074333216
63993,needy,needy,Word,needy,3.180306478639917
64004,negative,negative,Word,negative,2.714841853858247
64005,negatived,negative,Lemma,negative,2.714841853858247
64007,negatives,negative,Lemma,negative,2.714841853858247
64014,neglect,neglect,Word,neglect,3.0421930603017096
64015,neglected,neglect,Word,neglected,2.6281274935546874
64020,neglecting,neglect,Word,neglecting,2.8156399044677265
64022,neglects,neglect,Word,neglects,3.032213146510996
64026,negligence,negligence,Word,negligence,3.4044280901808994
64037,negotiate,negotiate,Word,negotiate,2.9837922215159085
64038,negotiated,negotiate,Word,negotiated,2.7793933913087985
64039,negotiates,negotiate,Lemma,negotiate,2.9837922215159085
64040,negotiating,negotiate,Word,negotiating,2.889307576632333
64042,negotiations,negotiation,Word,negotiations,3.297081221113248
64135,nephew,nephew,Word,nephew,2.758812860111211
64136,nephews,nephew,Word,nephews,3.5127689782814335
64157,nerve,nerve,Word,nerve,3.032381826588318
64159,nerved,nerve,Lemma,nerve,3.032381826588318
64163,nerves,nerve,Word,nerves,3.395368987780468
64168,nervous,nervous,Word,nervous,3.159995617565362
64170,nervousness,nervousness,Word,nervousness,3.3067718291438593
64177,nest,nest,Word,nest,3.386461669067224
64178,nested,nest,Word,nested,3.4512936185128815
64189,nests,nest,Word,nests,3.6591341233244457
64190,net,net,Word,net,2.8836506719510946
64202,nets,net,Word,nets,3.0796401076664157
64207,netted,net,Word,netted,3.1310312148420265
64209,netting,net,Word,netting,2.796691212875608
64217,network,network,Word,network,2.370773095815958
64221,networks,network,Word,networks,2.695489916989772
64298,neutral,neutral,Word,neutral,3.0910384418935823
64302,neutrality,neutrality,Word,neutrality,3.428982555929222
64312,neutrals,neutral,Lemma,neutral,3.0910384418935823
64331,new,new,Word,new,1.7550012030093443
64339,newborn,newborn,Word,newborn,3.052089775215749
64345,newcomer,newcomer,Word,newcomer,2.6872943646213954
64346,newcomers,newcomer,Word,newcomers,2.772549551798432
64366,news,news,Word,news,2.6354911145647923
64396,newspaper,newspaper,Word,newspaper,2.611818609182279
64399,newspapers,newspaper,Word,newspapers,3.0347722720912365
64455,nice,nice,Word,nice,2.6850821574221118
64462,niche,niche,Word,niche,3.106702617114253
64463,niches,niche,Lemma,niche,3.106702617114253
64470,nicked,nick,Word,nicked,2.70845794148438
64471,nickel,nickel,Word,nickel,3.355289015316252
64472,nickelled,nickel,Lemma,nickel,3.355289015316252
64473,nickelling,nickel,Lemma,nickel,3.355289015316252
64475,nickels,nickel,Word,nickels,3.8391332200774437
64481,nickname,nickname,Word,nickname,3.8567900697247635
64482,nicknamed,nickname,Word,nicknamed,3.3222107327669756
64483,nicknames,nickname,Word,nicknames,3.7827105445253406
64484,nicknaming,nickname,Lemma,nickname,3.8567900697247635
64494,nieces,niece,Word,nieces,3.6921737200485967
64530,night,night,Word,night,2.1418062831455122
64541,nighted,night,Lemma,night,2.1418062831455122
64543,nightfall,nightfall,Word,nightfall,3.5343393340032683
64560,nightly,nightly,Word,nightly,2.8549327946001237
64561,nightmare,nightmare,Word,nightmare,3.1074435379195924
64562,nightmares,nightmare,Word,nightmares,3.2658291796363477
64566,nights,night,Word,nights,2.7207733532868423
64615,nine,nine,Word,nine,2.09713977549912
64628,nineties,ninety,Word,nineties,2.88496987873127
64639,ninth,ninth,Word,ninth,2.875852618159396
64641,ninths,ninth,Lemma,ninth,2.875852618159396
64679,nitrate,nitrate,Word,nitrate,3.735495125306624
64680,nitrates,nitrate,Word,nitrates,3.9488330876782975
64694,nitrogen,nitrogen,Word,nitrogen,3.692313729669241
64724,nobility,nobility,Word,nobility,3.1549896493822573
64725,noble,noble,Word,noble,2.8254853389510965
64730,nobles,noble,Word,nobles,3.7336718794570714
64756,nod,nod,Word,nod,2.795148727818309
64758,nodded,nod,Word,nodded,4.0044396929020465
64759,nodding,nod,Word,nodding,3.557662545910469
64763,nodes,node,Word,nodes,3.3796857303445127
64764,nods,nod,Word,nods,3.486605964312041
64785,noise,noise,Word,noise,3.291864268742733
64793,noises,noise,Word,noises,3.457023963325711
64799,noisy,noisy,Word,noisy,2.839197531252025
64818,nominal,nominal,Word,nominal,2.386476751399512
64823,nominated,nominate,Word,nominated,3.193228837686923
64826,nomination,nomination,Word,nomination,3.490072585099634
64827,nominations,nomination,Lemma,nomination,3.490072585099634
65196,noon,noon,Word,noon,2.949584878823684
65229,normal,normal,Word,normal,2.5410928119474323
65240,normals,normal,Word,normals,3.018227228726611
65250,norms,norm,Word,norms,3.43873341762528
65258,northeast,northeast,Word,northeast,2.7476432498777403
65304,nose,nose,Word,nose,2.918241959662069
65322,noses,nose,Word,noses,3.3412952628644814
65333,nosing,nose,Word,nosing,3.016236580763918
65342,nostrils,nostril,Word,nostrils,3.7202863478219177
65350,notable,notable,Word,notable,2.662011727163905
65351,notables,notable,Word,notables,3.3308818993936553
65365,notation,notation,Word,notation,3.180048758500591
65367,notations,notation,Lemma,notation,3.180048758500591
65368,notch,notch,Word,notch,2.7304083584334764
65369,notched,notch,Word,notched,3.1534737202977503
65370,notches,notch,Word,notches,3.6895155482650996
65371,notching,notch,Word,notching,2.8712314461804707
65372,note,note,Word,note,2.6889565282501153
65373,notebook,notebook,Word,notebook,3.2335295832601583
65374,notebooks,notebook,Word,notebooks,3.26057114859839
65377,noted,note,Word,noted,2.202317622545377
65380,notes,note,Word,notes,2.3215511776955893
65382,noteworthy,noteworthy,Word,noteworthy,2.4662699795704834
65388,nothingness,nothingness,Word,nothingness,3.261263236101897
65390,notice,notice,Word,notice,2.6852438497896163
65391,noticeable,noticeable,Word,noticeable,2.938936417975335
65394,noticed,notice,Word,noticed,2.7052206449324556
65395,notices,notice,Word,notices,3.1955641832854536
65396,noticing,notice,Word,noticing,2.759885153769387
65400,notified,notify,Word,notified,3.2526200133839436
65401,notifies,notify,Lemma,notify,3.7209210809922832
65402,notify,notify,Word,notify,3.7209210809922832
65403,notifying,notify,Word,notifying,3.2727722447390475
65404,noting,note,Word,noting,2.0415805418232043
65405,notion,notion,Word,notion,2.756365700192067
65408,notions,notion,Word,notions,3.0725712811998758
65412,notorious,notorious,Word,notorious,2.5656277593275343
65425,noun,noun,Word,noun,3.2270425070016087
65426,nouns,noun,Word,nouns,3.493329701007303
65428,nourished,nourish,Word,nourished,3.113030097306189
65430,nourishing,nourish,Word,nourishing,3.113271392938018
65441,novel,novel,Word,novel,3.1372531669723305
65457,novels,novel,Word,novels,3.667037731184319
65458,novelties,novelty,Word,novelties,2.8501755557342623
65459,novelty,novelty,Word,novelty,2.668487904424268
65464,novice,novice,Word,novice,3.315604995871137
65465,novices,novice,Word,novices,3.1339303730377526
65484,nozzles,nozzle,Word,nozzles,3.9327630513747582
65500,nuclear,nuclear,Word,nuclear,3.7352617163265127
65506,nuclei,nucleus,Word,nuclei,4.135841708136807
65517,nucleus,nucleus,Word,nucleus,3.348128684509631
65524,nudged,nudge,Word,nudged,2.7814716501296104
65541,nuisances,nuisance,Word,nuisances,3.5125781201155495
65556,numb,numb,Word,numb,3.594193408811266
65557,numbed,numb,Lemma,numb,3.594193408811266
65558,number,number,Word,number,2.2733530601476475
65559,numbered,number,Word,numbered,2.736239442937963
65560,numbering,number,Word,numbering,2.8201134893618214
65564,numbers,number,Word,numbers,2.550030005569491
65565,numbing,numb,Word,numbing,3.088325627784508
65569,numbs,numb,Lemma,numb,3.594193408811266
65576,numerals,numeral,Word,numerals,4.052079302139371
65587,numerical,numerical,Word,numerical,2.9173658871127865
65592,numerous,numerous,Word,numerous,2.370716055727024
65611,nuns,nun,Word,nuns,3.3460993745793903
65616,nurse,nurse,Word,nurse,3.0223937004135566
65618,nursed,nurse,Lemma,nurse,3.0223937004135566
65621,nurseries,nursery,Lemma,nursery,3.0759043053222026
65622,nursery,nursery,Word,nursery,3.0759043053222026
65625,nurses,nurse,Word,nurses,3.0959246894492725
65635,nut,nut,Word,nut,3.0124641403328236
65655,nutrition,nutrition,Word,nutrition,3.2948195911433955
65659,nutritious,nutritious,Word,nutritious,3.4669516451112035
65662,nuts,nut,Word,nuts,2.9391456416311414
65687,nymphs,nymph,Word,nymphs,4.398455856437262
65700,oak,oak,Word,oak,3.7434283731070956
65721,oases,oasis,Word,oases,3.662622961527385
65722,oasis,oasis,Word,oasis,3.498537754163275
65731,oath,oath,Word,oath,4.114701524762072
65733,oaths,oath,Word,oaths,4.32025835179845
65734,oatmeal,oatmeal,Word,oatmeal,3.3462947122618707
65747,obedience,obedience,Word,obedience,3.6974784859216685
65748,OBEDIENCES,obedience,Lemma,obedience,3.6974784859216685
65749,obedient,obedient,Word,obedient,3.4022902705017795
65758,obesity,obesity,Word,obesity,3.8065663926312787
65759,obey,obey,Word,obey,4.350783528333133
65760,obeyed,obey,Word,obeyed,3.3715886271011186
65761,obeying,obey,Word,obeying,3.3298200289528395
65762,obeys,obey,Word,obeys,3.705971747594362
65811,obligation,obligation,Word,obligation,3.6567403441592736
65813,obligations,obligation,Word,obligations,3.30114163383908
65818,obliged,oblige,Word,obliged,2.6442910132167086
65838,oblivious,oblivious,Word,oblivious,3.0154475173503807
65841,oblong,oblong,Word,oblong,3.3521855769510847
65842,oblongs,oblong,Lemma,oblong,3.3521855769510847
65862,obscure,obscure,Word,obscure,2.5066569309853084
65863,obscured,obscure,Word,obscured,3.1163537954925795
65866,obscures,obscure,Word,obscures,3.3130411727875018
65867,obscuring,obscure,Lemma,obscure,2.5066569309853084
65868,obscurities,obscurity,Word,obscurities,3.414632135610285
65869,obscurity,obscurity,Word,obscurity,3.4832413712064296
65882,observation,observation,Word,observation,2.7133963204791085
65885,observations,observation,Word,observations,3.3400150737717977
65886,observatories,observatory,Lemma,observatory,3.673911931369842
65887,observatory,observatory,Word,observatory,3.673911931369842
65888,observe,observe,Word,observe,2.6614495988045834
65889,observed,observe,Word,observed,2.446863017134241
65890,observer,observer,Word,observer,3.2016076185141404
65892,observers,observer,Word,observers,3.0856977002680646
65893,observes,observe,Word,observes,2.592280796035379
65894,observing,observe,Word,observing,2.493526586935718
65897,obsessed,obsess,Word,obsessed,2.9538238196858755
65914,obsolete,obsolete,Word,obsolete,3.163944550661057
65916,OBSOLETING,obsolete,Lemma,obsolete,3.163944550661057
65917,obstacle,obstacle,Word,obstacle,3.3322514770512788
65918,obstacles,obstacle,Word,obstacles,3.1759308120611807
65926,obstinate,obstinate,Word,obstinate,2.859648347906392
65972,obvious,obvious,Word,obvious,2.341871110749381
65977,occasion,occasion,Word,occasion,2.623121552516928
65978,occasional,occasional,Word,occasional,2.6686870985531033
65980,occasioned,occasion,Word,occasioned,3.1917813535653825
